6750	NA	2036	289.97
6754	NA	2036	424.44
6762	NA	2036	604.32
6945	NA	2036	549.23
7385	NA	2036	744.51
7560	NA	2036	309.81
8321	NA	2036	705.8
9225	NA	2036	528.82
9232	NA	2036	302.01
9623	NA	2036	469.26
10150	NA	2036	324.97
10886	NA	2036	298.89
10887	NA	2036	320.35
10888	NA	2036	230.63
4768	NA	2038	712.92
4771	NA	2038	482.2
4948	NA	2038	564.68
6982	NA	2038	933.29
6983	NA	2038	641.72
6984	NA	2038	551.78
6985	NA	2038	347.33
6989	NA	2038	294.06
8325	NA	2038	393.07
8327	NA	2038	472.04
8328	NA	2038	379.86
8330	NA	2038	683.09
8332	NA	2038	270.23
8334	NA	2038	671.24
8339	NA	2038	428.97
8340	NA	2038	368.51
8341	NA	2038	581.77
8343	NA	2038	330.45
8344	NA	2038	464.09
8345	NA	2038	183.32
8348	NA	2038	565.56
8936	NA	2038	441.53
9095	NA	2038	486.39
9326	NA	2038	366.59
9341	NA	2038	174.39
9980	NA	2038	478.98
10041	NA	2038	441.14
10066	NA	2038	362.48
11503	NA	2038	535.83
11788	NA	2038	287.69
11789	NA	2038	402.37
11790	NA	2038	311.36
11792	NA	2038	599.6
11793	NA	2038	505.8
11794	NA	2038	497.52
11798	NA	2038	452.57
11799	NA	2038	559.83
12022	NA	2038	157.52
4769	NA	2042	292.81
6183	NA	2042	282.17
6187	NA	2042	177.14
6990	NA	2042	268.59
6991	NA	2042	125.83
6992	NA	2042	114.15
6993	NA	2042	212.09
6995	NA	2042	225.28
8326	NA	2042	265.16
8329	NA	2042	465.05
8335	NA	2042	167.96
8336	NA	2042	268.84
8347	NA	2042	175.9
9325	NA	2042	218.25
11504	NA	2042	299.57
11505	NA	2042	299.57
11506	NA	2042	299.57
11791	NA	2042	402.12
4951	NA	2047	115.74
6999	NA	2047	137.39
8337	NA	2047	327.99
10067	NA	2047	163.76
3587	NA	2085	3450.05
2059	NA	2087	1729.35
2091	NA	2087	2467.68
2092	NA	2087	745.64
5044	NA	2087	611.66
5047	NA	2087	1263.95
6954	NA	2087	2621.61
7524	NA	2087	4609.38
2084	NA	2088	1051.62
2086	NA	2088	1295.85
2093	NA	2088	1211.33
2095	NA	2088	1610.71
4776	NA	2088	547.2
4955	NA	2088	701.3
5045	NA	2088	2494.3
5046	NA	2088	1761.79
5048	NA	2088	3213.55
5981	NA	2088	764.71
6193	NA	2088	396.9
6885	NA	2088	808.61
6889	NA	2088	479.69
7000	NA	2088	936.56
7002	NA	2088	801.58
7808	NA	2088	1545.82
8371	NA	2088	1071.48
8428	NA	2088	270.61
8433	NA	2088	1721.88
9102	NA	2088	1150.54
9808	NA	2088	612.14
10074	NA	2088	794.12
10284	NA	2088	1280.65
10711	NA	2088	1813.79
11667	NA	2088	1870.35
11801	NA	2088	2812.44
11802	NA	2088	849.45
11804	NA	2088	302.05
5090	NA	2090	1599.01
5092	NA	2090	789.94
2051	NA	2094	590.11
2053	NA	2094	967.13
2055	NA	2094	300.88
2056	NA	2094	528.48
2058	NA	2094	391.06
2083	NA	2094	462.46
2085	NA	2094	610.87
5051	NA	2094	656.01
5160	NA	2094	262.81
5899	NA	2094	358.25
6199	NA	2094	722.44
6200	NA	2094	1961.17
6486	NA	2094	272.69
6886	NA	2094	553.6
7001	NA	2094	1171.27
7003	NA	2094	1855.55
7004	NA	2094	768.35
7005	NA	2094	391.08
7006	NA	2094	526.49
7007	NA	2094	330.98
7008	NA	2094	342.61
7009	NA	2094	186.29
7010	NA	2094	526.97
8354	NA	2094	1227.27
8355	NA	2094	371.88
8356	NA	2094	368.77
8357	NA	2094	652.84
8358	NA	2094	771.35
8359	NA	2094	274.16
8360	NA	2094	607.91
8361	NA	2094	317.4
8362	NA	2094	256.01
8363	NA	2094	278.09
8365	NA	2094	606.99
8366	NA	2094	515.78
8368	NA	2094	388.88
8370	NA	2094	434.25
8377	NA	2094	278.98
8378	NA	2094	521.45
8381	NA	2094	1549.86
8382	NA	2094	902.69
8383	NA	2094	1761.46
8386	NA	2094	603.58
8398	NA	2094	700.84
8400	NA	2094	794.33
8406	NA	2094	333.92
8410	NA	2094	1150.07
8414	NA	2094	634.17
8416	NA	2094	407.29
8418	NA	2094	367.55
8423	NA	2094	930.77
8425	NA	2094	762.87
8430	NA	2094	983.93
8431	NA	2094	349.17
8432	NA	2094	524.37
8434	NA	2094	347.45
8435	NA	2094	519.89
8436	NA	2094	650.11
8437	NA	2094	635.37
8446	NA	2094	884.1
8453	NA	2094	430.6
9097	NA	2094	807.7
9098	NA	2094	991.29
9100	NA	2094	535.73
9101	NA	2094	408.41
9841	NA	2094	550.11
9842	NA	2094	233.04
10454	NA	2094	109.3
10668	NA	2094	460.12
10673	NA	2094	472.13
10676	NA	2094	421.71
11719	NA	2094	426.27
4773	NA	2097	2506.02
9110	NA	2097	973.81
2052	NA	2101	232.12
2089	NA	2101	187.47
2096	NA	2101	468.94
4777	NA	2101	87.43
4954	NA	2101	412.19
5162	NA	2101	133.45
6192	NA	2101	240.11
6194	NA	2101	526.89
6196	NA	2101	302.03
6197	NA	2101	217.48
6887	NA	2101	307.88
6890	NA	2101	472.01
7011	NA	2101	335.03
7013	NA	2101	315.5
7014	NA	2101	518.86
7015	NA	2101	234.85
7075	NA	2101	194.22
8353	NA	2101	954.73
8364	NA	2101	252.45
8367	NA	2101	267.42
8372	NA	2101	166.05
8374	NA	2101	902.15
8375	NA	2101	236.74
8379	NA	2101	416.58
8380	NA	2101	1620.25
8384	NA	2101	472.8
8388	NA	2101	378.61
8389	NA	2101	88.3
8390	NA	2101	141.55
8393	NA	2101	193.47
8397	NA	2101	158.33
8399	NA	2101	329.53
8401	NA	2101	180.84
8402	NA	2101	112.67
8407	NA	2101	85.58
8411	NA	2101	753.01
8413	NA	2101	496.95
8419	NA	2101	177.25
8421	NA	2101	147.74
8427	NA	2101	466.7
8429	NA	2101	414.06
8438	NA	2101	268.24
8439	NA	2101	257.02
8442	NA	2101	298.41
8444	NA	2101	339.8
8445	NA	2101	172.76
8447	NA	2101	381.3
8450	NA	2101	88.93
8451	NA	2101	371.46
8452	NA	2101	135.57
9039	NA	2101	239.7
9840	NA	2101	103.42
10099	NA	2101	423.26
10460	NA	2101	532.6
10667	NA	2101	347.23
10669	NA	2101	209.42
10712	NA	2101	194.87
11061	NA	2101	140.68
4775	NA	2107	261.85
4956	NA	2107	67.04
6202	NA	2107	84.36
7017	NA	2107	160.63
7020	NA	2107	148.88
7021	NA	2107	299.81
7022	NA	2107	160.18
8391	NA	2107	100.35
8394	NA	2107	96.68
8395	NA	2107	43.82
8403	NA	2107	97.5
8405	NA	2107	50.42
8408	NA	2107	55.95
8440	NA	2107	180.8
8443	NA	2107	302.58
6165	NA	2149	4775.96
5054	NA	2153	2596.44
5056	NA	2153	1341.39
5057	NA	2153	1524.44
5063	NA	2153	1441.32
5104	NA	2153	2559.98
6487	NA	2153	1794.24
6488	NA	2153	1142.39
2195	NA	2154	736.77
2225	NA	2154	1686.8
4957	NA	2154	1520.96
4958	NA	2154	1154.3
5055	NA	2154	1235.47
5059	NA	2154	974.4
5060	NA	2154	1213.28
5065	NA	2154	834.7
5105	NA	2154	455.51
6204	NA	2154	707
6211	NA	2154	733.96
7024	NA	2154	2595.11
7025	NA	2154	595.3
7026	NA	2154	1251.34
7937	NA	2154	3157.57
8120	NA	2154	4067.47
8465	NA	2154	2429.64
8471	NA	2154	2192.31
8481	NA	2154	1536.02
8483	NA	2154	545.79
9637	NA	2154	1123.53
10232	NA	2154	2018.84
10411	NA	2154	3156.38
11062	NA	2154	4403.32
11235	NA	2154	2320.49
11720	NA	2154	2989.49
11751	NA	2154	1559.34
11806	NA	2154	1494.11
11807	NA	2154	1780.62
11813	NA	2154	796.71
11814	NA	2154	936.69
3613	NA	2157	69.8
5061	NA	2157	667.49
5067	NA	2157	1060.1
6206	NA	2157	673.06
6209	NA	2157	989.55
6210	NA	2157	1356.06
7027	NA	2157	1287.34
7028	NA	2157	474.15
7030	NA	2157	173.11
8454	NA	2157	351.79
8456	NA	2157	1467.19
8457	NA	2157	910.72
8459	NA	2157	279.93
8460	NA	2157	715.31
8464	NA	2157	366.14
8470	NA	2157	276.47
8472	NA	2157	765.44
8473	NA	2157	685.77
8474	NA	2157	1380.65
8475	NA	2157	334.35
8476	NA	2157	837.78
8477	NA	2157	506.14
8478	NA	2157	1391.32
8479	NA	2157	135.13
8480	NA	2157	1127.56
8482	NA	2157	461.01
8484	NA	2157	277.15
8486	NA	2157	1382
8487	NA	2157	283.81
10289	NA	2157	450.31
10412	NA	2157	383.44
10677	NA	2157	372.86
10678	NA	2157	280.19
10686	NA	2157	584.87
11163	NA	2157	611.33
11236	NA	2157	568
11237	NA	2157	338.09
11238	NA	2157	226.46
11240	NA	2157	319.95
11241	NA	2157	735.95
11242	NA	2157	398.96
11243	NA	2157	332.38
11809	NA	2157	607.27
11812	NA	2157	930.62
4959	NA	2162	281.73
6208	NA	2162	231.84
6213	NA	2162	175.99
7029	NA	2162	150.11
7032	NA	2162	246.35
7033	NA	2162	309.89
8458	NA	2162	206.28
8485	NA	2162	302.67
10341	NA	2162	360.08
3612	NA	2167	273.17
6205	NA	2167	95.97
8185	NA	2178	17.02
8620	NA	2178	58.76
9057	NA	2178	23.86
10683	NA	2178	16.48
11205	NA	2178	26.18
11509	NA	2178	22.14
11512	NA	2178	4.84
12029	NA	2178	3.87
2595	NA	2201	7260.57
5274	NA	2201	9676.51
6167	NA	2201	5905.42
6216	NA	2201	3709.08
6704	NA	2201	4771.97
8123	NA	2201	5957.39
8954	NA	2201	4879.38
3637	NA	2204	3901.47
3638	NA	2204	4002.91
2621	NA	2207	2999.62
4965	NA	2207	1680.41
5074	NA	2207	1386.78
5322	NA	2207	1069.99
6142	NA	2207	1634.94
2605	NA	2208	1569.99
2608	NA	2208	334.22
2609	NA	2208	945.56
2610	NA	2208	802.25
2615	NA	2208	501.04
4963	NA	2208	672.28
5073	NA	2208	1489.32
5075	NA	2208	2250.29
5076	NA	2208	1088.63
5077	NA	2208	4858.44
7035	NA	2208	1550.88
8506	NA	2208	910.15
8523	NA	2208	676.21
8534	NA	2208	953.36
8541	NA	2208	944.26
8542	NA	2208	1169.4
8543	NA	2208	507.45
8548	NA	2208	662.6
8559	NA	2208	1101.36
8560	NA	2208	936.62
9216	NA	2208	912.07
9270	NA	2208	975.31
9328	NA	2208	764.65
9640	NA	2208	1828.72
9890	NA	2208	661.5
10197	NA	2208	842.22
10753	NA	2208	1048.43
11124	NA	2208	877.79
11125	NA	2208	770.59
11126	NA	2208	657.33
11209	NA	2208	818.86
11555	NA	2208	1103.05
11566	NA	2208	2927.82
11760	NA	2208	1304.93
11761	NA	2208	702.68
11762	NA	2208	860.96
11816	NA	2208	1997.84
11817	NA	2208	1479.02
11818	NA	2208	438.12
11819	NA	2208	311.57
11906	NA	2208	1011.31
11949	NA	2208	4003.02
6597	NA	2209	492.39
9335	NA	2209	339.83
2607	NA	2211	1370.56
2611	NA	2211	1289.55
2613	NA	2211	362.4
2616	NA	2211	634.95
2619	NA	2211	510.83
5070	NA	2211	997.43
7036	NA	2211	1208.08
7037	NA	2211	596.93
7038	NA	2211	578.89
7039	NA	2211	814.61
7040	NA	2211	531.48
7041	NA	2211	724.98
7042	NA	2211	651.84
7043	NA	2211	301.9
7045	NA	2211	259.23
7047	NA	2211	311.19
8490	NA	2211	1253.38
8491	NA	2211	1156.25
8492	NA	2211	730.27
8493	NA	2211	894.1
8494	NA	2211	380.06
8495	NA	2211	533.68
8496	NA	2211	935.62
8497	NA	2211	766.42
8498	NA	2211	948
8499	NA	2211	361.87
8500	NA	2211	703.6
8503	NA	2211	1400.33
8509	NA	2211	391.28
8510	NA	2211	497.92
8512	NA	2211	421.45
8513	NA	2211	619.11
8514	NA	2211	651.35
8516	NA	2211	433.28
8518	NA	2211	544.4
8521	NA	2211	266.29
8524	NA	2211	672.7
8527	NA	2211	629.24
8529	NA	2211	531.96
8530	NA	2211	497.91
8532	NA	2211	265.76
8537	NA	2211	695.08
8539	NA	2211	257.21
8546	NA	2211	624.23
8550	NA	2211	429.07
8551	NA	2211	746.56
8554	NA	2211	593.96
8558	NA	2211	356.26
8952	NA	2211	751.34
8968	NA	2211	281.46
8969	NA	2211	798.26
8989	NA	2211	914.01
9106	NA	2211	387.14
9269	NA	2211	215.47
9327	NA	2211	519.42
9370	NA	2211	373.38
9641	NA	2211	177.64
9836	NA	2211	1592.15
10023	NA	2211	537.74
10072	NA	2211	314.65
10237	NA	2211	663.1
10979	NA	2211	185.03
11127	NA	2211	436.07
11228	NA	2211	341.64
11815	NA	2211	532.18
2620	NA	2213	257.62
6215	NA	2213	630.2
7048	NA	2213	323.53
7050	NA	2213	270.97
7051	NA	2213	462.16
7052	NA	2213	298.78
7053	NA	2213	309.63
7054	NA	2213	273.6
7056	NA	2213	214.84
8501	NA	2213	280.22
8502	NA	2213	780.33
8504	NA	2213	401.06
8505	NA	2213	290.01
8507	NA	2213	545.62
8515	NA	2213	334.12
8517	NA	2213	262.48
8519	NA	2213	371.16
8520	NA	2213	306.56
8533	NA	2213	455.33
8535	NA	2213	892.85
8540	NA	2213	266.34
8545	NA	2213	349.16
8547	NA	2213	626.49
8552	NA	2213	390.16
8553	NA	2213	221.84
8555	NA	2213	448.54
8556	NA	2213	182.25
8557	NA	2213	639.5
8949	NA	2213	271.88
8951	NA	2213	221.49
8970	NA	2213	214.37
9042	NA	2213	329.24
9217	NA	2213	348.34
11042	NA	2213	279.24
11516	NA	2213	406.83
10304	NA	2214	189.15
10305	NA	2214	154.71
11755	NA	2214	106.67
11757	NA	2214	130.47
7057	NA	2215	289.21
7058	NA	2215	488.53
7059	NA	2215	179.26
7060	NA	2215	394.55
8522	NA	2215	263.03
8528	NA	2215	181.13
9075	NA	2216	48.81
10426	NA	2216	85.75
11090	NA	2216	66.12
11214	NA	2216	18
11215	NA	2216	137.12
11216	NA	2216	22.1
11285	NA	2216	141.75
11553	NA	2216	34.5
11556	NA	2216	98.34
11714	NA	2216	58.93
11767	NA	2216	14.83
3593	NA	2235	1470.04
6830	NA	2311	2336.9
7372	NA	2311	2287.23
7373	NA	2311	584.22
7374	NA	2311	1163.76
7375	NA	2311	1161.21
7376	NA	2311	810.37
7378	NA	2311	1250.75
7379	NA	2311	1767.89
7380	NA	2311	856.28
7381	NA	2311	1005.56
7382	NA	2311	1592.53
7383	NA	2311	712.89
11250	NA	2311	949.74
1047	NA	2312	1638.97
6832	NA	2312	767.2
7386	NA	2312	2413.87
7389	NA	2312	1039.86
7390	NA	2312	1041.4
7391	NA	2312	349.83
7392	NA	2312	1379.02
7393	NA	2312	1238.64
7394	NA	2312	1172.36
7395	NA	2312	1008.08
7396	NA	2312	394.81
7397	NA	2312	1005.84
7399	NA	2312	938.39
7401	NA	2312	804.44
7403	NA	2312	985.82
7409	NA	2312	501.55
8125	NA	2312	1023.15
8167	NA	2312	472.39
8686	NA	2312	588.15
7412	NA	2313	1123.5
8946	NA	2313	1285.58
11564	NA	2313	627.21
2128	NA	2314	5228.46
6854	NA	2314	2063.64
7413	NA	2314	3479.11
10410	NA	2314	2311.72
2500	NA	2315	2258.39
2501	NA	2315	1843.83
7415	NA	2315	2153.82
7416	NA	2315	2461.59
7417	NA	2315	2521.62
7418	NA	2315	973.99
8834	NA	2315	1048.02
9881	NA	2315	1071.9
10017	NA	2315	694.56
10071	NA	2315	814.91
10414	NA	2315	1184.99
10722	NA	2315	1222.72
10750	NA	2315	904.4
11093	NA	2315	956.51
11870	NA	2315	692.43
11948	NA	2315	1095.26
617	NA	2316	2745.09
619	NA	2316	1723.79
4763	NA	2316	3380.32
5021	NA	2316	1519.97
6680	NA	2316	969.5
7420	NA	2316	2049.72
8666	NA	2316	2062.77
9050	NA	2316	2000.16
3413	NA	2317	1892.76
3415	NA	2317	2345.07
3419	NA	2317	2655.2
3426	NA	2317	2092.35
2050	NA	2319	2612.81
3597	NA	2319	4204.75
4774	NA	2319	4583.77
6692	NA	2319	1999.66
9144	NA	2319	1848.55
2191	NA	2321	6167.65
7156	NA	2321	3693.68
8469	NA	2321	5778.01
2617	NA	2322	6071.61
6576	NA	2322	3727.52
439	NA	2388	7.17
511	NA	2388	10.82
10263	NA	2388	0.24
11068	NA	2388	38.98
11217	NA	2389	153.79
11218	NA	2389	40.51
5396	NA	2408	99.4
5509	NA	2408	72.18
5510	NA	2408	207.8
5511	NA	2408	653.98
5512	NA	2408	38.95
5513	NA	2408	24.27
5514	NA	2408	88.68
5515	NA	2408	391.81
5517	NA	2408	59.32
5518	NA	2408	101.77
5519	NA	2408	62.44
5520	NA	2408	153.51
5521	NA	2408	91.76
5522	NA	2408	14.26
5524	NA	2408	62.55
5525	NA	2408	130.95
5526	NA	2408	563.91
5576	NA	2408	218.02
5577	NA	2408	194.47
5578	NA	2408	46.41
5579	NA	2408	556.42
5580	NA	2408	119.89
5723	NA	2408	24.27
5724	NA	2408	425.32
5725	NA	2408	33.56
5726	NA	2408	83.24
5727	NA	2408	91.2
5728	NA	2408	27.51
5729	NA	2408	381.83
5730	NA	2408	46.53
5731	NA	2408	257.61
5733	NA	2408	37.08
5734	NA	2408	56.38
5735	NA	2408	86.49
5736	NA	2408	221.77
5804	NA	2408	120.57
7187	NA	2408	121.63
12108	NA	2408	154.68
5582	NA	2428	578.71
5583	NA	2428	384.04
5584	NA	2428	420.8
6541	NA	2428	689.12
8600	NA	2428	867.35
9902	NA	2461	50.83
10175	NA	2476	21.61
10278	NA	2476	61.02
10420	NA	2476	13.72
10805	NA	2476	44.38
10966	NA	2476	40.9
11103	NA	2476	30.34
11157	NA	2476	19.62
11274	NA	2476	18.98
11275	NA	2476	12.4
11278	NA	2476	34.99
8200	NA	2509	50.83
10216	NA	2509	62.27
10217	NA	2509	207.75
5912	NA	2510	90.63
9193	NA	2510	46.62
11563	NA	2510	49.28
5863	NA	2511	69.06
5864	NA	2511	190.67
11712	NA	2511	120.4
5931	NA	2512	5.89
10340	NA	2512	256.8
12031	NA	2512	186.8
11128	NA	2530	3350.76
11759	NA	2530	6703.74
8738	NA	2799	4137.14
7078	NA	2800	585.71
6627	NA	2819	359.27
317	NA	2831	201.77
318	NA	2831	88.15
405	NA	2831	126.24
7610	NA	2831	60.28
10163	NA	2831	58.46
496	NA	2832	22.98
5171	NA	2832	49.32
7584	NA	2832	26.52
11220	NA	2832	37.29
324	NA	2833	238.36
336	NA	2833	92.77
375	NA	2833	33.06
487	NA	2833	47.59
491	NA	2833	110.7
579	NA	2833	111.53
681	NA	2833	93.75
688	NA	2833	173.68
3402	NA	2833	284.21
4791	NA	2833	35.64
4887	NA	2833	52.54
5119	NA	2833	78.2
6152	NA	2833	76.4
7071	NA	2833	82.54
7265	NA	2833	53.03
7267	NA	2833	30.12
7510	NA	2833	45.81
8735	NA	2833	69.8
9180	NA	2833	120.57
9587	NA	2833	194.66
9592	NA	2833	58.98
10161	NA	2833	78.76
10166	NA	2833	186.59
10168	NA	2833	178.62
10257	NA	2833	47.98
10262	NA	2833	99.89
10324	NA	2833	94.12
10361	NA	2833	72.75
10363	NA	2833	66.84
10367	NA	2833	84.79
10846	NA	2833	67.81
10954	NA	2833	36.82
10993	NA	2833	61.05
11100	NA	2833	50.31
11142	NA	2833	43.57
11143	NA	2833	78.26
11144	NA	2833	72.32
11497	NA	2833	92.47
11822	NA	2833	141.42
11914	NA	2833	105.56
11967	NA	2833	108.8
356	NA	2834	87.3
435	NA	2834	36.13
582	NA	2834	28.94
5904	NA	2834	9.91
5965	NA	2834	24.14
6237	NA	2834	87.25
7464	NA	2834	146.48
7552	NA	2834	34.57
7553	NA	2834	57.76
7608	NA	2834	73.21
7636	NA	2834	17.58
7657	NA	2834	36.8
7658	NA	2834	83.05
8161	NA	2834	58.33
8164	NA	2834	32.33
8233	NA	2834	35.36
8234	NA	2834	24.06
8629	NA	2834	47.25
9002	NA	2834	51.09
10031	NA	2834	281.82
10360	NA	2834	69.17
10699	NA	2834	44.66
11021	NA	2834	45.51
11065	NA	2834	97.86
11097	NA	2834	67.1
11628	NA	2834	61.87
11642	NA	2834	33.02
11908	NA	2834	34.13
9067	NA	2835	38.01
9167	NA	2835	24.47
9337	NA	2835	78.06
10130	NA	2835	23.09
10359	NA	2835	27.25
10362	NA	2835	67.16
10439	NA	2835	39.12
10767	NA	2835	21.21
11889	NA	2835	34.5
943	NA	2836	190.14
1199	NA	2836	219.99
10223	NA	2836	63.95
10798	NA	2836	67.88
11074	NA	2836	67.07
901	NA	2837	43.47
902	NA	2837	73.5
921	NA	2837	132.86
938	NA	2837	52.23
951	NA	2837	97.6
1105	NA	2837	45.47
1134	NA	2837	79.35
1203	NA	2837	92.29
3410	NA	2837	94.31
3536	NA	2837	238.87
3537	NA	2837	53.27
3540	NA	2837	52.34
3544	NA	2837	39.6
3546	NA	2837	84.67
4035	NA	2837	123.8
4673	NA	2837	62.18
4787	NA	2837	132.58
5222	NA	2837	189.63
5826	NA	2837	119.23
6367	NA	2837	76.05
6369	NA	2837	171.36
6374	NA	2837	73.54
6394	NA	2837	103.44
6903	NA	2837	61.92
7268	NA	2837	45.62
7615	NA	2837	49.76
8112	NA	2837	133.51
8945	NA	2837	87.92
9004	NA	2837	146.96
9233	NA	2837	88.16
9977	NA	2837	125.25
10221	NA	2837	75.45
10449	NA	2837	28.21
10774	NA	2837	89.37
10998	NA	2837	41.01
11025	NA	2837	12.53
11071	NA	2837	37.99
11075	NA	2837	21.73
11149	NA	2837	116.96
11154	NA	2837	26.04
11498	NA	2837	175.24
11500	NA	2837	45.21
11645	NA	2837	94.94
11660	NA	2837	77.14
11893	NA	2837	1
11976	NA	2837	44.26
11978	NA	2837	34.62
12015	NA	2837	23.14
947	NA	2838	76.51
1138	NA	2838	35.62
7515	NA	2838	17.31
9154	NA	2838	16.48
10086	NA	2838	9.7
10773	NA	2838	38.4
10775	NA	2838	15
11663	NA	2838	14.53
11709	NA	2838	26.83
12023	NA	2838	23.21
1671	NA	2839	58.46
1672	NA	2839	90
1973	NA	2839	172.46
2114	NA	2839	90.38
2115	NA	2839	172.62
7096	NA	2839	33.9
9163	NA	2839	47.49
9170	NA	2839	91.83
9173	NA	2839	62.38
9174	NA	2839	85.17
10804	NA	2839	136.27
10964	NA	2839	186.57
11106	NA	2839	388.86
1688	NA	2840	126.51
