"time","price"
"Aug 25, 2017 15:30:00","4417.7"
"Aug 25, 2017 15:45:00","4398.77"
"Aug 25, 2017 16:00:00","4394.36"
"Aug 25, 2017 16:15:00","4393.12"
"Aug 25, 2017 16:30:00","4423.81"
"Aug 25, 2017 16:45:00","4433.11"
"Aug 25, 2017 17:00:00","4414.01"
"Aug 25, 2017 17:15:00","4414.54"
"Aug 25, 2017 17:30:00","4399.79"
"Aug 25, 2017 17:45:00","4373.01"
"Aug 25, 2017 18:00:00","4409.44"
"Aug 25, 2017 18:15:00","4403.32"
"Aug 25, 2017 18:30:00","4410.0"
"Aug 25, 2017 18:45:00","4409.18"
"Aug 25, 2017 19:00:00","4406.35"
"Aug 25, 2017 19:15:00","4388.89"
"Aug 25, 2017 19:30:00","4388.89"
"Aug 25, 2017 19:45:00","4321.59"
"Aug 25, 2017 20:00:00","4326.0"
"Aug 25, 2017 20:15:00","4314.0"
"Aug 25, 2017 20:30:00","4250.01"
"Aug 25, 2017 20:45:00","4250.08"
"Aug 25, 2017 21:00:00","4286.29"
"Aug 25, 2017 21:15:00","4300.0"
"Aug 25, 2017 21:30:00","4298.67"
"Aug 25, 2017 21:45:00","4319.97"
"Aug 25, 2017 22:00:00","4288.99"
"Aug 25, 2017 22:15:00","4325.06"
"Aug 25, 2017 22:30:00","4311.71"
"Aug 25, 2017 22:45:00","4309.22"
"Aug 25, 2017 23:00:00","4304.02"
"Aug 25, 2017 23:15:00","4297.62"
"Aug 25, 2017 23:30:00","4302.13"
"Aug 25, 2017 23:45:00","4285.56"
"Aug 26, 2017 00:00:00","4280.71"
"Aug 26, 2017 00:15:00","4290.0"
"Aug 26, 2017 00:30:00","4280.01"
"Aug 26, 2017 00:45:00","4281.0"
"Aug 26, 2017 01:00:00","4281.0"
"Aug 26, 2017 01:15:00","4305.5"
"Aug 26, 2017 01:30:00","4283.0"
"Aug 26, 2017 01:45:00","4285.0"
"Aug 26, 2017 02:00:00","4284.0"
"Aug 26, 2017 02:15:00","4265.26"
"Aug 26, 2017 02:30:00","4296.39"
"Aug 26, 2017 02:45:00","4295.18"
"Aug 26, 2017 03:00:00","4245.01"
"Aug 26, 2017 03:15:00","4256.14"
"Aug 26, 2017 03:30:00","4269.86"
"Aug 26, 2017 03:45:00","4275.83"
"Aug 26, 2017 04:00:00","4297.94"
"Aug 26, 2017 04:15:00","4282.8"
"Aug 26, 2017 04:30:00","4271.51"
"Aug 26, 2017 04:45:00","4271.51"
"Aug 26, 2017 05:00:00","4297.94"
"Aug 26, 2017 05:15:00","4289.53"
"Aug 26, 2017 05:30:00","4272.98"
"Aug 26, 2017 05:45:00","4309.23"
"Aug 26, 2017 06:00:00","4307.72"
"Aug 26, 2017 06:15:00","4300.27"
"Aug 26, 2017 06:30:00","4300.26"
"Aug 26, 2017 06:45:00","4319.7"
"Aug 26, 2017 07:00:00","4308.82"
"Aug 26, 2017 07:15:00","4297.94"
"Aug 26, 2017 07:30:00","4319.7"
"Aug 26, 2017 07:45:00","4319.7"
"Aug 26, 2017 08:00:00","4319.7"
"Aug 26, 2017 08:15:00","4318.74"
"Aug 26, 2017 08:30:00","4319.7"
"Aug 26, 2017 08:45:00","4319.7"
"Aug 26, 2017 09:00:00","4318.74"
"Aug 26, 2017 09:15:00","4306.39"
"Aug 26, 2017 09:30:00","4302.59"
"Aug 26, 2017 09:45:00","4274.84"
"Aug 26, 2017 10:00:00","4289.12"
"Aug 26, 2017 10:15:00","4289.12"
"Aug 26, 2017 10:30:00","4317.99"
"Aug 26, 2017 10:45:00","4303.56"
"Aug 26, 2017 11:00:00","4307.5"
"Aug 26, 2017 11:15:00","4309.8"
"Aug 26, 2017 11:30:00","4301.31"
"Aug 26, 2017 11:45:00","4292.81"
"Aug 26, 2017 12:00:00","4288.72"
"Aug 26, 2017 12:15:00","4288.72"
"Aug 26, 2017 12:30:00","4273.84"
"Aug 26, 2017 12:45:00","4264.41"
"Aug 26, 2017 13:00:00","4260.41"
"Aug 26, 2017 13:15:00","4247.94"
"Aug 26, 2017 13:30:00","4247.95"
"Aug 26, 2017 13:45:00","4274.84"
"Aug 26, 2017 14:00:00","4258.53"
"Aug 26, 2017 14:15:00","4261.89"
"Aug 26, 2017 14:30:00","4271.85"
"Aug 26, 2017 14:45:00","4271.85"
"Aug 26, 2017 15:00:00","4274.0"
"Aug 26, 2017 15:15:00","4271.85"
"Aug 26, 2017 15:30:00","4259.9"
"Aug 26, 2017 15:45:00","4246.97"
"Aug 26, 2017 16:00:00","4275.0"
"Aug 26, 2017 16:15:00","4275.0"
"Aug 26, 2017 16:30:00","4257.0"
"Aug 26, 2017 16:45:00","4221.13"
"Aug 26, 2017 17:00:00","4265.97"
"Aug 26, 2017 17:15:00","4263.92"
"Aug 26, 2017 17:30:00","4234.7"
"Aug 26, 2017 17:45:00","4234.71"
"Aug 26, 2017 18:00:00","4255.19"
"Aug 26, 2017 18:15:00","4262.99"
"Aug 26, 2017 18:30:00","4262.0"
"Aug 26, 2017 18:45:00","4269.07"
"Aug 26, 2017 19:00:00","4272.0"
"Aug 26, 2017 19:15:00","4315.36"
"Aug 26, 2017 19:30:00","4292.36"
"Aug 26, 2017 19:45:00","4306.53"
"Aug 26, 2017 20:00:00","4293.52"
"Aug 26, 2017 20:15:00","4288.54"
"Aug 26, 2017 20:30:00","4302.0"
"Aug 26, 2017 20:45:00","4333.56"
"Aug 26, 2017 21:00:00","4345.0"
"Aug 26, 2017 21:15:00","4311.0"
"Aug 26, 2017 21:30:00","4312.93"
"Aug 26, 2017 21:45:00","4314.58"
"Aug 26, 2017 22:00:00","4323.06"
"Aug 26, 2017 22:15:00","4297.94"
"Aug 26, 2017 22:30:00","4330.0"
"Aug 26, 2017 22:45:00","4320.75"
"Aug 26, 2017 23:00:00","4288.1"
"Aug 26, 2017 23:15:00","4332.6"
"Aug 26, 2017 23:30:00","4330.0"
"Aug 26, 2017 23:45:00","4367.0"
"Aug 27, 2017 00:00:00","4332.51"
"Aug 27, 2017 00:15:00","4332.5"
"Aug 27, 2017 00:30:00","4338.92"
"Aug 27, 2017 00:45:00","4353.0"
"Aug 27, 2017 01:00:00","4339.0"
"Aug 27, 2017 01:15:00","4341.0"
"Aug 27, 2017 01:30:00","4353.47"
"Aug 27, 2017 01:45:00","4357.07"
"Aug 27, 2017 02:00:00","4379.5"
"Aug 27, 2017 02:15:00","4400.0"
"Aug 27, 2017 02:30:00","4394.0"
"Aug 27, 2017 02:45:00","4390.0"
"Aug 27, 2017 03:00:00","4379.24"
"Aug 27, 2017 03:15:00","4375.0"
"Aug 27, 2017 03:30:00","4328.39"
"Aug 27, 2017 03:45:00","4349.61"
"Aug 27, 2017 04:00:00","4329.19"
"Aug 27, 2017 04:15:00","4324.58"
"Aug 27, 2017 04:30:00","4328.0"
"Aug 27, 2017 04:45:00","4328.0"
"Aug 27, 2017 05:00:00","4328.0"
"Aug 27, 2017 05:15:00","4335.15"
"Aug 27, 2017 05:30:00","4317.91"
"Aug 27, 2017 05:45:00","4327.81"
"Aug 27, 2017 06:00:00","4314.9"
"Aug 27, 2017 06:15:00","4336.14"
"Aug 27, 2017 06:30:00","4314.89"
"Aug 27, 2017 06:45:00","4344.9"
"Aug 27, 2017 07:00:00","4335.11"
"Aug 27, 2017 07:15:00","4330.61"
"Aug 27, 2017 07:30:00","4330.61"
"Aug 27, 2017 07:45:00","4334.0"
"Aug 27, 2017 08:00:00","4331.29"
"Aug 27, 2017 08:15:00","4313.85"
"Aug 27, 2017 08:30:00","4331.01"
"Aug 27, 2017 08:45:00","4323.93"
"Aug 27, 2017 09:00:00","4323.9"
"Aug 27, 2017 09:15:00","4315.72"
"Aug 27, 2017 09:30:00","4329.32"
"Aug 27, 2017 09:45:00","4339.78"
"Aug 27, 2017 10:00:00","4330.0"
"Aug 27, 2017 10:15:00","4316.5"
"Aug 27, 2017 10:30:00","4301.0"
"Aug 27, 2017 10:45:00","4285.56"
"Aug 27, 2017 11:00:00","4323.87"
"Aug 27, 2017 11:15:00","4298.67"
"Aug 27, 2017 11:30:00","4344.97"
"Aug 27, 2017 11:45:00","4334.38"
"Aug 27, 2017 12:00:00","4340.0"
"Aug 27, 2017 12:15:00","4336.5"
"Aug 27, 2017 12:30:00","4325.18"
"Aug 27, 2017 12:45:00","4319.66"
"Aug 27, 2017 13:00:00","4314.11"
"Aug 27, 2017 13:15:00","4285.54"
"Aug 27, 2017 13:30:00","4326.34"
"Aug 27, 2017 13:45:00","4313.0"
