1372866840,83.07
1372938780,79.7
1373026260,73.23
1373103060,70.99
1373214240,67.66
1373293260,72.02
1373387280,72.94
1373479140,77.32
1373554020,84.97
1373629980,93.43
1373703120,87.54
1373791440,91.33
1373885580,92.02
1373965260,92.98
1374045780,91.32
1374131820,85.85
1374218580,85.05
1374329340,86.63
1374455460,85.71
1374573600,87.06
1374654600,86.9
1374744660,88.0
1374838080,89.96
1374945960,89.13
1375073220,91.66
1375191240,94.05
1375280400,100.54
1375377240,97.45
1375457400,98.49
1375574700,95.52
1375710180,97.79
1375821480,97.59
1375912380,97.7
1375998060,94.83
1376077680,93.63
1376239620,93.9
1376381100,95.25
1376465940,99.72
1376548740,98.91
1376663700,98.0
1376818980,99.03
1376933940,101.53
1377025200,104.43
1377102180,107.95
1377185760,112.69
1377273300,109.15
1377372720,109.84
1377489780,111.88
1377583680,117.05
1377661500,118.29
1377749280,117.9
1377854820,118.6
1377929400,125.29
1377997260,128.75
1378063920,131.05
1378155420,130.85
1378239660,130.17
1378332000,123.6
1378403100,123.81
1378482660,122.78
1378576560,120.11
1378707420,117.1
1378785900,121.96
1378876440,120.8
1378949520,127.34
1379031900,126.95
1379124180,127.84
1379233980,124.05
1379346180,125.96
1379433120,127.38
1379515200,127.89
1379599140,126.0
1379685900,124.42
1379779740,123.66
1379894880,123.3
1379986920,122.43
1380081600,124.83
1380175680,123.95
1380267660,125.18
1380359400,126.18
1380486900,127.8
1380573960,126.23
1380651720,127.01
1380731220,123.12
1380799200,109.1
1380884580,120.78
1381001160,121.67
1381076940,122.01
1381154160,123.49
1381234080,123.03
1381308840,124.13
1381397460,125.94
1381497600,126.01
1381613400,127.43
1381692240,132.5
1381764540,134.77
1381826700,135.49
1381884660,143.98
1381943280,139.0
1382004240,142.11
1382063700,143.98
1382121720,150.57
1382180400,167.79
1382245680,165.0
1382305380,165.64
1382368560,177.44
1382441940,194.5
1382515500,189.72
1382578080,204.95
1382640660,196.0
1382709300,174.0
1382786220,184.76
1382906340,193.81
1382990040,197.09
1383077040,201.19
1383152160,204.99
1383232980,199.9
1383291540,203.36
1383352020,201.93
1383410580,203.95
1383493560,205.0
1383552780,212.0
1383611280,229.99
1383670020,247.78
1383730260,254.49
1383793620,276.82
1383853980,289.5
1383912900,313.0
1383970560,333.27
1384028400,347.0
1384087080,306.11
1384145280,318.46
1384203900,339.74
1384262700,351.98
1384329540,367.07
1384388640,399.01
1384446480,418.99
1384504140,416.95
1384565280,417.0
1384638420,439.07
1384697040,466.0
1384759620,520.0
1384818840,663.5
1384877880,598.99
1384944780,476.0
1385004780,593.79
1385063580,696.26
1385123220,745.1
1385184000,813.95
1385242980,847.0
1385301360,812.0
1385359620,794.0
1385419680,812.5
1385479320,844.9
1385538960,922.07
1385596920,963.97
1385655480,1039.8
1385714160,1028.9
1385772420,1140.96
1385830860,1128.7
1385889480,1078.98
1385947440,1005.51
1386005340,993.3
1386068820,1076.0
1386130140,1062.0
1386192660,1129.23
1386256080,1011.0
1386316260,990.0
1386374640,814.99
1386432300,729.81
1386489960,749.29
1386547860,787.5
1386605460,879.63
1386663420,934.99
1386722940,984.88
1386783720,886.52
1386846180,860.0
1386907320,903.72
1386966240,855.9
1387034340,851.0
1387101180,821.2
1387169340,858.12
1387228380,708.0
1387286160,668.0
1387344540,623.9
1387402140,549.0
1387460100,633.0
1387517700,692.4
1387576740,637.38
1387637040,591.3
1387698600,621.68
1387760280,625.5
1387828020,631.82
1387893000,642.66
1387966800,659.88
1388031900,693.07
1388090220,742.15
1388148060,740.34
1388206080,717.86
1388266500,716.0
1388343840,711.01
1388410860,735.8
1388477220,723.87
1388546520,747.19
1388624040,748.08
1388686560,758.98
1388748660,803.77
1388809620,792.0
1388873340,827.98
1388937780,888.77
1388996940,974.01
1389055200,915.44
1389116880,876.0
1389175500,830.0
1389234480,818.71
1389295980,801.24
1389359640,822.51
1389421200,855.9
1389485280,900.0
1389552300,856.0
1389616500,818.49
1389676920,832.0
1389738780,818.0
1389806340,840.27
1389875940,826.02
1389939180,803.7
1390000200,791.02
1390072440,803.69
1390151340,828.0
1390222440,822.5
1390283520,826.97
1390347180,823.11
1390420920,814.4
1390497480,812.9
1390560240,790.18
1390626120,793.44
1390704480,805.0
1390782060,813.2
1390854780,776.13
1390915860,788.9
1390983000,791.22
1391049060,794.33
1391113920,799.0
1391190540,801.0
1391265060,824.89
1391352000,819.23
1391427720,809.99
1391509020,798.9
1391589840,804.88
1391660460,789.72
1391724480,765.98
1391782800,732.9
1391845140,708.13
1391911980,669.22
1391978760,699.98
1392043680,667.12
1392104160,701.41
1392164940,669.99
1392235440,663.3
1392304320,650.0
1392362940,573.45
1392422160,670.29
1392486180,650.48
1392561780,632.99
1392625680,630.74
1392686940,643.0
1392750240,623.46
1392819360,627.6
1392884040,610.37
1392942480,555.68
1393001460,565.99
1393067820,573.96
1393136040,619.9
1393198080,611.0
1393256880,572.03
1393315020,470.0
1393372680,537.02
1393431000,584.99
1393492260,579.45
1393556820,586.76
1393620120,560.01
1393687980,562.05
1393773780,561.6
1393841100,600.43
1393899180,682.0
1393958700,675.05
1394022720,663.0
1394093040,669.84
1394160720,665.0
1394227560,628.1
1394295180,608.69
1394379000,636.02
1394458980,618.11
1394536800,626.55
1394610960,640.0
1394695380,640.11
1394768160,641.0
1394843220,631.78
1394966520,631.74
1395062580,625.75
1395138660,616.89
1395210660,616.42
1395287820,602.32
1395358740,587.84
1395429420,583.11
1395502200,555.0
1395572760,562.88
1395647700,551.5
1395715680,577.0
1395795420,576.0
1395873780,581.26
1395938280,518.3
1395998280,502.0
1396061100,498.5
1396120800,499.0
1396187940,459.7
1396248540,443.27
1396311060,456.26
1396374000,482.54
1396445460,479.0
1396507980,422.38
1396571520,438.66
1396642500,448.01
1396730640,455.39
1396818960,454.71
1396899420,453.4
1396993500,449.0
1397078820,441.53
1397146680,396.7
1397205720,394.1
1397268720,434.0
1397358420,424.98
1397448480,409.5
1397512200,453.33
1397579100,498.44
1397650500,515.02
1397722740,506.11
1397793120,493.9
1397868060,482.27
1397951640,503.8
1398050460,508.03
1398144600,498.98
1398224700,494.71
1398313620,490.0
1398398460,470.7
1398458880,463.89
1398544200,466.86
1398642540,441.0
1398710160,447.0
1398785520,450.11
1398863340,445.79
1398943800,454.0
1399024140,450.98
1399112460,444.15
1399202520,434.7
1399296120,429.07
1399371540,433.49
1399454820,438.0
1399534500,448.6
1399628880,447.26
1399734240,453.19
1399830420,435.06
1399919100,441.03
1400009040,437.23
1400091660,444.23
1400171940,448.97
1400269500,449.03
1400413500,448.17
1400508960,448.0
1400590260,459.55
1400659320,497.73
1400736180,492.65
1400798580,528.61
1400863380,524.5
1400950620,522.1
1401025980,564.96
1401096840,581.84
1401178080,571.91
1401245580,579.99
1401321960,581.44
1401410040,572.0
1401489600,623.0
1401561660,622.0
1401637980,659.0
1401708960,630.28
1401774600,666.8
1401840660,672.99
1401905700,645.78
1401987000,657.32
1402071360,660.89
1402169520,656.44
1402295160,647.44
1402379340,649.0
1402455000,651.0
1402528920,624.11
1402606320,594.88
1402669140,603.0
1402744620,575.0
1402828980,556.63
1402902660,609.0
1402975800,592.65
1403054100,606.0
1403139240,607.64
1403230740,592.99
1403317140,586.0
1403432100,601.41
1403534640,587.63
1403623980,586.8
1403704200,561.13
1403787180,568.0
1403869800,584.79
1403960160,598.17
1404074880,595.0
1404152580,621.95
1404219360,651.74
1404293220,645.86
1404383160,650.0
1404472500,631.58
1404563820,631.65
1404672660,635.55
1404756840,621.98
1404847380,625.5
1404948000,620.75
1405036140,616.78
1405132500,639.68
1405247940,632.89
1405347960,621.1
1405437300,624.96
1405532100,618.78
1405623720,623.01
1405716240,627.6
1405866240,620.0
1405970520,620.84
1406069460,618.47
1406165460,621.8
1406246820,603.98
1406332980,602.89
1406433840,596.0
1406539380,578.99
1406621640,585.02
1406714100,579.0
1406784000,574.04
1406864580,584.66
1406950920,597.0
1407063300,580.92
1407162960,590.99
1407246660,581.42
1407318900,579.74
1407411840,582.29
1407493260,587.36
1407602580,587.63
1407718980,589.49
1407805740,570.0
1407876900,570.9
1407944700,541.63
1408012680,515.89
1408077120,517.0
1408143840,501.25
1408222260,518.9
1408301640,490.0
1408369860,464.65
1408434780,478.77
1408498800,491.96
1408563360,523.54
1408631640,527.96
1408703400,507.65
1408781820,502.0
1408866000,504.04
1408947780,502.79
1409021040,503.73
1409103000,515.0
1409184240,512.99
1409261040,507.88
1409341920,509.98
1409439660,501.6
1409516340,477.51
1409584080,483.8
1409662860,478.67
1409741040,474.96
1409823120,477.14
1409896980,489.23
1409973660,479.04
1410080160,481.58
1410159720,469.81
1410224940,468.07
1410296880,475.09
1410367980,488.01
1410441360,473.79
1410519000,471.33
1410608520,474.94
1410691800,477.54
1410774900,474.24
1410852000,471.77
1410931980,461.99
1411000560,448.51
1411070160,419.5
1411135980,399.49
1411198440,415.2
1411263720,411.17
1411334040,399.93
1411406100,401.95
1411476240,399.0
1411540440,428.48
1411601880,423.97
1411668840,408.05
1411743000,400.86
1411827720,407.9
1411910760,394.97
1411977660,373.21
1412040900,374.41
1412109060,391.72
1412176140,386.3
1412246520,381.04
1412319540,376.48
1412387340,359.14
1412453880,326.06
1412518440,314.51
1412577540,300.0
1412636880,326.65
1412701020,328.57
1412761680,337.04
1412821800,356.21
1412882880,377.0
1412947500,358.04
1413018780,358.18
1413087660,362.88
1413161340,374.68
1413233280,389.93
1413297840,397.9
1413363420,391.04
1413431700,396.5
1413498960,383.24
1413575940,378.5
1413658140,388.95
1413754080,387.29
1413833700,384.29
1413919380,387.87
1414003260,386.32
1414074960,362.59
1414144740,358.44
1414213860,357.91
1414285440,348.08
1414362000,355.0
1414434000,355.99
1414509840,354.92
1414577880,347.51
1414644900,336.1
1414711440,345.72
1414784580,341.86
1414863300,326.49
1414946580,324.73
1415020020,329.29
1415095860,323.0
1415167020,333.94
1415234820,339.61
1415312520,349.99
1415394480,343.88
1415493000,345.47
1415583780,358.93
1415653380,372.15
1415728740,365.97
1415793660,392.0
1415852160,441.89
1415911320,414.35
1415973840,406.18
1416056340,387.68
1416131940,387.43
1416212160,402.14
1416276960,391.05
1416349740,378.5
1416422280,377.59
1416493020,358.37
1416558360,350.0
1416631080,355.6
1416708360,359.1
1416793860,371.95
1416862380,388.99
1416930480,382.0
1416999360,371.45
1417067460,372.07
1417142400,369.43
1417211460,379.02
1417289820,375.32
1417385520,375.17
1417461120,378.97
1417538400,381.77
1417620240,379.49
1417700400,370.99
1417773600,374.0
1417858380,375.0
1417962360,376.3
1418049600,370.5
1418117400,352.5
1418188200,351.34
1418263800,346.89
1418329800,350.06
1418402340,354.95
1418486400,350.49
1418577840,352.98
1418651460,352.01
1418716980,339.8
1418778360,331.6
1418844060,318.46
1418909100,311.38
1418978220,315.9
1419044700,320.99
1419118260,331.02
1419201000,322.0
1419274440,332.0
1419352140,333.86
1419438720,329.86
1419525840,318.5
1419611520,323.0
1419696360,314.51
1419780900,316.87
1419860880,317.09
1419940980,311.62
1420019160,314.81
1420123080,316.16
1420222140,316.31
1420301820,301.58
1420366740,287.56
1420428600,275.68
1420880880,280.62
1420956240,277.0
1421030460,270.64
1421101020,270.66
1421160180,229.87
1421219460,205.14
1421277180,170.84
1421336580,219.97
1421395140,217.76
1421454840,207.0
1421521380,198.69
1421592720,211.83
1421669220,212.0
1421735520,210.01
1421801940,212.69
1421873940,218.35
1421945280,232.99
1422021720,234.05
1422115380,242.4
1422190980,245.55
1422258660,301.99
1422318660,275.55
1422384120,263.36
1422456420,252.9
1422520260,233.84
1422581040,235.66
1422646080,230.99
1422720480,231.16
1422787620,214.44
1422855660,226.58
1422922980,237.97
1422994620,228.98
1423069140,223.98
1423145400,224.99
1423216860,218.15
1423304820,229.58
1423394160,229.58
1423477740,222.34
1423552200,216.31
1423620420,222.37
1423710000,218.87
1423797060,222.09
1423865340,235.47
1423947000,255.06
1424017380,243.9
1424092320,234.0
1424174880,239.75
1424253000,241.3
1424338500,238.16
1424419920,247.23
1424510100,245.95
1424630280,236.89
1424719800,236.92
1424806800,239.51
1424902920,238.0
1425008880,240.0
1425072240,254.07
1425165060,253.35
1425255960,257.02
1425331860,273.16
1425403320,269.9
1425475560,279.98
1425545640,267.78
1425621840,271.57
1425705060,272.26
1425817920,273.61
1425905760,277.99
1425972420,289.95
1426044300,290.86
1426127040,293.68
1426215480,293.6
1426292760,282.21
1426410360,283.81
1426512840,293.11
1426600920,290.11
1426681920,273.45
1426748760,261.64
1426814940,262.79
1426889400,262.95
1426979460,260.0
1427080200,267.53
1427161560,265.07
1427236740,248.86
1427310540,245.03
1427394600,251.95
1427475060,247.62
1427569200,252.39
1427666160,242.99
1427746800,247.28
1427826180,244.07
1427904000,242.6
1427984160,247.56
1428069600,254.54
1428173220,253.26
1428282180,260.33
1428364800,255.54
1428437040,255.15
1428509940,245.4
1428584820,244.37
1428669540,232.0
1428758580,236.45
1428873240,236.61
1428959220,223.53
1429030320,218.02
1429092420,219.93
1429169340,224.16
1429233240,227.51
1429297980,223.83
1429366620,222.16
1429436580,226.26
1429505220,223.97
1429577220,225.21
1429649520,232.6
1429725000,237.17
1429803240,235.37
1429884480,231.87
1429959000,228.24
1430035740,219.55
1430108940,219.52
1430173200,229.12
1430239740,226.28
1430307180,224.17
1430373000,225.97
1430440500,235.41
1430520780,232.38
1430611020,233.83
1430710800,238.88
1430778240,236.75
1430848380,235.0
1430922180,234.21
1430987280,228.72
1431057360,236.92
1431127980,243.88
1431228000,241.31
1431335880,239.21
1431415500,239.98
1431499260,242.5
1431576660,235.69
1431656340,237.4
1431743640,237.04
1431849540,236.14
1431951780,236.15
1432033620,231.82
1432100880,231.39
1432164780,234.07
1432254240,235.0
1432345020,238.43
1432484880,241.16
1432593240,235.59
1432674300,235.93
1432759680,234.99
1432849080,236.39
1432932900,235.92
1433027520,232.0
1433144040,230.48
1433212980,224.4
1433287860,225.38
1433371080,225.41
1433463660,223.07
1433549820,224.51
1433676240,225.2
1433764680,224.79
1433840100,230.1
1433920080,228.45
1434008280,229.44
1434083460,229.01
1434160920,229.24
1434257700,232.15
1434351900,233.9
1434418500,234.5
1434485040,245.15
1434553380,251.38
1434626880,248.69
1434703500,249.35
1434781260,242.1
1434883680,244.0
1434973680,245.69
1435042260,244.6
1435114200,243.44
1435192260,240.19
1435264800,240.94
1435344540,241.32
1435425960,248.92
1435514820,248.76
1435592460,253.63
1435653300,263.91
1435717740,263.71
1435789200,257.7
1435864740,254.76
1435947960,255.38
1436047680,261.28
1436126100,270.1
1436193660,275.84
1436261760,267.16
1436339220,267.15
1436408280,266.94
1436476680,269.93
1436552820,288.13
1436637660,293.69
1436723520,309.61
1436796180,286.0
1436878920,289.74
1436960460,292.51
1437038700,283.01
1437114900,276.0
1437211020,280.43
1437326520,276.04
1437424620,278.05
1437511680,279.41
1437600900,276.96
1437693180,276.28
1437776280,289.29
1437888600,288.54
1437993360,288.8
1438068660,295.15
1438146180,293.02
1438224480,289.2
1438323120,283.33
1438423620,280.18
1438544400,281.96
1438646880,281.24
1438743000,285.12
1438830120,280.73
1438919100,275.51
1438998780,279.19
1439090400,262.75
1439174400,265.06
1439264400,264.65
1439346060,268.5
1439431620,267.15
1439524500,262.82
1439623620,265.95
1439725920,257.2
1439809140,256.88
1439902320,254.61
1439971560,236.0
1440044400,233.3
1440122880,233.01
1440217380,234.16
1440321840,229.9
1440411720,220.99
1440475020,203.57
1440539220,221.93
1440610620,228.16
1440692640,227.24
1440769500,227.21
1440854880,229.69
1440947700,228.0
1441036200,230.83
1441117980,228.07
1441204500,228.96
1441291260,228.19
1441375800,229.2
1441471500,235.48
1441554840,241.04
1441642740,241.56
1441721880,243.22
1441798440,238.33
1441878780,237.41
1441964460,240.89
1442060760,239.53
1442162880,229.1
1442241720,232.07
1442326980,229.61
1442410800,228.42
1442499000,230.23
1442585400,233.38
1442683380,231.27
1442790000,229.7
1442869980,227.28
1442950500,229.89
1443035820,230.98
1443117180,234.56
1443198780,235.57
1443311160,233.94
1443427440,237.4
1443501120,238.76
1443582420,237.81
1443667140,237.25
1443760260,237.63
1443859980,237.83
1443982560,239.47
1444070820,239.48
1444153080,246.58
1444236240,244.5
1444326420,244.44
1444422000,244.41
1444537380,244.8
1444647480,247.85
1444728780,246.18
1444813140,248.89
1444894500,253.83
1444969320,255.24
1445037420,262.49
1445116380,265.26
1445213880,261.4
1445293500,263.66
1445367960,272.19
1445444700,268.54
1445528340,274.6
1445608020,276.49
1445683140,279.57
1445757540,290.96
1445827260,283.99
1445900340,286.37
1445971980,294.07
1446041400,304.13
1446111840,309.24
1446175260,323.17
1446235560,327.51
1446310440,318.72
1446386940,317.48
1446456240,330.41
1446517500,364.24
1446577320,418.74
1446635760,456.48
1446693420,445.31
1446752160,415.98
1446813000,377.49
1446875040,383.44
1446949380,389.12
1447029660,369.99
1447095840,379.74
1447168080,356.0
1447227360,313.0
1447288140,313.14
1447350840,326.02
1447417860,326.81
1447494300,335.11
1447583400,333.91
1447651920,318.21
1447723860,332.73
1447791480,337.04
1447862040,333.56
1447936080,334.95
1448000940,317.49
1448075220,321.18
1448186400,325.4
1448282700,323.26
1448360340,320.61
1448434080,318.77
1448507460,331.02
1448573160,347.14
1448645880,359.27
1448734260,353.88
1448832540,364.99
1448900220,372.63
1448974200,362.46
1449047160,355.56
1449118560,368.01
1449192900,361.4
1449270060,362.25
1449343680,378.68
1449412440,389.63
1449489360,395.0
1449556680,392.16
1449629760,415.39
1449692940,412.01
1449767340,414.52
1449842820,435.42
1449904140,423.3
1449974160,435.49
1450051800,429.48
1450125900,443.25
1450191300,457.35
1450255380,456.58
1450319760,452.84
1450393800,454.9
1450466160,459.62
1450553520,459.11
1450643520,444.5
1450714800,436.98
1450788300,441.0
1450862700,438.89
1450933260,453.33
1451008680,458.06
1451115420,441.08
1451177580,412.35
1451250360,421.6
1451323320,423.0
1451396580,423.74
1451464620,433.8
1451540400,423.33
1451621220,433.11
1451719200,432.69
1451811180,430.43
1451897400,432.14
1451984580,432.38
1452055560,428.34
1452131400,430.28
1452196860,454.87
1452271080,454.0
1452356760,450.07
1452442860,443.38
1452524880,445.11
1452606840,446.71
1452673320,432.09
1452745020,431.5
1452826080,423.8
1452887820,389.72
1452951240,369.64
1453017360,380.0
1453096020,377.23
1453167000,384.32
1453244580,379.57
1453313400,407.55
1453383120,413.07
1453452780,400.0
1453517820,388.71
1453598460,389.0
1453693080,397.45
1453766760,392.2
1453842000,393.09
1453917780,393.47
1453985640,382.26
1454055840,375.78
1454126880,374.66
1454226300,378.31
1454308320,373.01
1454377020,372.7
1454448780,373.8
1454527860,370.0
1454604300,387.02
1454677440,388.98
1454749920,374.37
1454851500,378.62
1454935380,376.9
1455014880,373.96
1455088260,376.49
1455157020,380.0
1455229740,375.51
1455305220,381.95
1455379260,387.31
1455454500,397.31
1455527280,403.8
1455606720,399.8
1455681600,406.41
1455750780,417.66
1455820260,419.49
1455898140,420.99
1455983880,429.07
1456058520,433.98
1456135680,435.01
1456210920,435.16
1456277640,424.0
1456349460,423.24
1456428300,422.55
1456514460,424.07
1456609920,431.48
1456702380,430.78
1456772940,436.62
1456850340,432.54
1456923900,431.1
1456997040,423.37
1457068680,422.0
1457139900,405.63
1457215560,402.88
1457289720,408.98
1457362860,409.37
1457442840,409.82
1457523060,411.6
1457590980,411.99
1457666160,416.52
1457738220,418.11
1457820180,409.61
1457907540,413.18
1457986500,413.93
1458068700,415.45
1458148980,415.49
1458231420,418.67
1458317460,408.98
1458394200,409.31
1458481500,410.44
1458556020,408.32
1458635940,415.33
1458699300,416.99
1458760140,418.44
1458818880,414.78
1458881400,414.72
1458955800,416.98
1459102860,425.4
1459193580,422.74
1459270200,413.85
1459344600,413.73
1459402620,415.25
1459460640,415.98
1459519500,416.37
1459579140,418.63
1459637520,419.23
1459697160,418.11
1459756920,418.17
1459828740,421.03
1459927680,422.49
1460028840,419.93
1460115420,421.95
1460173620,415.65
1460231520,417.81
1460291400,420.16
1460353140,419.93
1460411700,422.01
1460476620,425.56
1460547720,423.7
1460606460,424.94
1460665260,424.98
1460729760,429.0
1460828100,429.54
1460887560,428.15
1460945940,427.37
1461012480,427.7
1461102480,431.9
1461177060,440.86
1461258420,445.0
1461336780,446.72
1461441000,446.9
1461533460,458.6
1461621300,467.5
1461695280,465.87
1461782040,454.55
1461860160,448.71
1461958320,454.2
1462074180,448.1
1462192740,442.99
1462276860,448.45
1462364880,444.68
1462453800,446.73
1462542840,450.75
1462632480,457.02
1462744140,458.28
1462839600,460.99
1462918500,450.48
1463009880,452.24
1463101080,455.11
1463222280,455.54
1463350140,457.38
1463444700,453.98
1463540580,453.28
1463638080,453.21
1463727720,441.18
1463840940,442.74
1463964900,436.99
1464067680,443.91
1464165000,446.0
1464261780,450.99
1464346320,474.27
1464424740,492.84
1464504300,512.72
1464585900,522.65
1464667440,530.98
1464736500,532.97
1464820260,536.02
1464910800,538.95
1464992640,570.54
1465081320,572.02
1465183080,579.5
1465272060,585.0
1465363020,574.29
1465451880,576.01
1465555740,578.43
1465666560,582.8
1465740540,641.16
1465810320,688.3
1465876680,694.0
1465944720,684.01
1466020440,695.43
1466089380,742.0
1466154360,738.35
1466231460,744.21
1466323860,749.56
1466419740,749.0
1466483700,708.27
1466545200,663.27
1466614380,624.33
1466675520,583.83
1466739660,641.0
1466803260,646.33
1466891040,660.47
1466986620,628.48
1467060300,642.55
1467141420,647.59
1467219120,632.75
1467304080,666.0
1467385620,667.97
1467484740,695.45
1467572760,658.73
1467658920,672.06
1467751500,670.0
1467849360,674.68
1467923280,620.0
1468008000,654.0
1468099740,649.74
1468221060,648.99
1468328340,654.4
1468413840,665.7
1468505400,661.57
1468607940,664.42
1468747620,664.31
1468850160,676.19
1468958100,669.1
1469070480,662.7
1469180160,664.16
1469282700,653.93
1469407260,659.42
1469524800,646.66
1469611080,653.47
1469711100,655.0
1469828880,657.43
1469972400,634.7
1470064140,621.02
1470143220,607.75
1470208740,542.0
1470271620,569.15
1470344700,568.9
1470423420,573.43
1470509940,584.03
1470605820,589.75
1470694500,589.75
1470788160,582.76
1470880260,593.7
1470980100,583.99
1471100040,588.92
1471206120,567.37
1471294380,566.33
1471383300,577.28
1471466100,570.76
1471556580,572.2
1471657320,571.0
1471768500,580.85
1471872720,579.97
1471957260,583.35
1472053740,577.5
1472144220,575.09
1472234580,578.53
1472329860,568.13
1472469060,573.99
1472559240,574.89
1472652420,570.98
1472737860,570.5
1472831460,572.25
1472939760,597.11
1473027540,601.35
1473107940,602.99
1473201780,608.84
1473291540,614.99
1473378060,625.48
1473465600,622.77
1473575040,620.21
1473661200,605.82
1473739380,606.34
1473809160,607.73
1473911520,606.76
1473996060,606.0
1474095840,606.38
1474217880,608.08
1474318020,608.63
1474412940,606.98
1474499880,594.75
1474604460,595.46
1474713420,601.03
1474835400,597.69
1474926840,604.72
1475027640,604.53
1475136180,602.06
1475229480,604.02
1475343240,613.45
1475455140,607.84
1475560740,606.81
1475667480,607.99
1475771100,610.04
1475867400,613.12
1476001260,610.87
1476111960,614.05
1476199620,632.51
1476296460,636.63
1476398580,635.3
1476503280,638.51
1476608340,639.58
1476710880,635.6
1476811620,635.62
1476900240,626.2
1476991860,626.57
1477089600,629.0
1477190760,654.98
1477296720,646.89
1477385820,652.12
1477468560,656.98
1477545060,680.02
1477628220,683.67
1477716600,699.5
1477811580,703.0
1477908600,698.09
1477997580,723.98
1478091120,723.15
1478178480,738.93
1478252460,701.02
1478335080,703.27
1478448120,700.3
1478542740,704.72
1478637060,706.0
1478710560,724.94
1478792160,713.71
1478876640,720.25
1478993460,702.9
1479093480,700.13
1479176640,707.8
1479261900,710.36
1479336900,737.35
1479411960,742.02
1479497340,744.14
1479628620,753.53
1479717420,731.67
1479812520,738.95
1479892620,740.43
1479979680,739.68
1480065480,731.54
1480172640,723.99
1480287060,727.0
1480370940,729.99
1480465380,732.91
1480554000,741.93
1480641840,756.7
1480720860,769.91
1480838340,758.87
1480927620,749.76
1481019540,756.5
1481094420,753.4
1481168520,763.76
1481252400,767.9
1481348940,771.91
1481461140,767.81
1481555580,778.38
1481641140,779.5
1481730300,771.05
1481819220,778.0
1481906220,780.0
1482009900,788.7
1482111600,791.12
1482200220,789.04
1482283560,802.0
1482352440,822.0
1482421920,864.01
1482492420,905.1
1482565080,914.52
1482648900,872.41
1482741600,900.52
1482831720,907.31
1482899520,952.79
1482967440,975.0
1483038360,960.55
1483106760,949.11
1483182540,951.41
1483277040,973.4
1483355580,1021.88
1483421640,1020.99
1483491120,1032.98
1483556460,1134.7
1483619520,1073.45
1483681800,985.0
1483741740,886.65
1483800780,890.0
1483865700,930.08
1483930380,889.46
1484000820,890.54
1484078220,902.07
1484145660,814.06
1484205540,763.07
1484266680,808.42
1484333160,822.39
1484417160,829.93
1484488620,820.78
1484559300,829.02
1484627160,855.46
1484688480,898.99
